a215,0.2,0.077519,0.119565,0.122484,0.625,0.583333,1,31,cat2
a216,0.2,0.111111,0.184783,0.153672,0.404762,0.583333,0,30,cat2
a217,0.2,0.028424,0.065217,0.060108,0.630952,0.583333,0.5,36,cat2
a218,0.2,0.139535,0.271739,0.194783,0.446429,0.583333,0,25,cat2
a219,0.2,0.043928,0.130435,0.094131,0.52381,0.583333,1,33,cat2
a220,1,0.612403,0.538043,0.642756,0.267857,0.583333,0,17,cat1
a221,1,0.496124,0.347826,0.693791,0.654762,0.583333,0,17,cat1
a222,1,0.645995,0.538043,0.716473,0.339286,0.583333,0,15,cat1
a223,1,0.604651,0.456522,0.76042,0.410714,0.583333,0,15,cat1
a224,0.6,0.470284,0.347826,0.540686,0.5,0.583333,0,17,cat1
a225,0.6,0.421189,0.320652,0.513751,0.529762,0.583333,0,20,cat1
a226,0.6,0.405685,0.293478,0.571874,0.577381,0.583333,0,19,cat1
a227,0.6,0.470284,0.282609,0.542104,0.654762,0.583333,0,18,cat1
a228,1,0.857881,0.728261,0.739155,0.184524,0.583333,0,16,cat1
a229,1,0.728682,0.673913,0.723561,0.202381,0.583333,0,15,cat1
a230,1,0.857881,0.782609,0.768925,0.25,0.583333,0,15,cat1
a231,1,0.731266,0.559783,0.771761,0.386905,0.583333,0,16,cat1
a232,0.2,0.074935,0.173913,0.092713,0.386905,0.583333,0.5,29,cat2
a233,0.2,0.21447,0.228261,0.319535,0.47619,0.583333,0,24,cat2
a234,0.2,0.074935,0.157609,0.18486,0.607143,0.583333,1,26,cat2
a235,0.2,0.186047,0.233696,0.323788,0.464286,0.583333,0,25,cat2
a236,0.2,0.077519,0.092391,0.124185,0.535714,0.583333,0,30,cat2
a237,0.2,0.077519,0.201087,0.13099,0.470238,0.583333,0,33,cat2
a238,0.2,0.074935,0.11413,0.105472,0.5,0.583333,1,30,cat2
a239,0.2,0.074935,0.173913,0.163595,0.363095,0.583333,0.5,30,cat2
a240,0.6,0.20155,0.277174,0.3408,0.386905,0.583333,1,22,cat1
a241,0.2,0.136951,0.347826,0.279841,0.285714,0.583333,0.5,21,cat1
a242,0,0.031008,0.347826,0.313864,0.327381,0.583333,1,21,cat1
a243,0.2,0.056848,0.01087,0.105472,0.803571,0.666667,0.5,43,cat2
a244,0.2,0.077519,0.108696,0.05302,0.380952,0.666667,0,36,cat2
a245,0.2,0.02584,0.032609,0.105472,0.678571,0.666667,1,32,cat2
a246,0.2,0.043928,0.130435,0.129572,0.630952,0.666667,1,39,cat2
a247,0.2,0.059432,0.076087,0.05302,0.5,0.666667,1,36,cat2
a248,1,0.496124,0.347826,0.496739,0.446429,0.666667,0,19,cat1
a249,1,0.645995,0.51087,0.601644,0.309524,0.666667,0,19,cat1
a250,1,0.604651,0.505435,0.554862,0.285714,0.666667,0,20,cat1
a251,0.6,0.421189,0.320652,0.544939,0.666667,0.666667,0,19,cat1
a252,0.6,0.341085,0.266304,0.437199,0.607143,0.666667,0,20,cat1
a253,0.6,0.341085,0.211957,0.383329,0.464286,0.666667,0,20,cat1
a254,0.2,0.186047,0.228261,0.313864,0.440476,0.666667,0,25,cat2
a255,0.6,0.405685,0.293478,0.515169,0.547619,0.666667,0,20,cat1
a256,0.6,0.423773,0.23913,0.452793,0.547619,0.666667,0,19,cat1
a257,0.6,0.421189,0.320652,0.500992,0.464286,0.666667,0,20,cat1
a258,0.6,0.341085,0.211957,0.413099,0.517857,0.666667,0,20,cat1
a259,0.6,0.405685,0.347826,0.569039,0.636905,0.666667,0,18,cat1
a260,0.6,0.490956,0.402174,0.509498,0.422619,0.666667,0,18,cat1
a261,1,0.612403,0.538043,0.513751,0.309524,0.666667,0,19,cat1
a262,0.6,0.421189,0.646739,0.519422,0.321429,0.666667,0,17,cat1
a263,1,0.604651,0.505435,0.451375,0.190476,0.666667,0,18,cat1
a264,1,0.645995,0.51087,0.699461,0.339286,0.666667,0,17,cat1
a265,0.2,0.077519,0.119565,0.153672,0.505952,0.666667,0,30,cat2
a266,0.2,0.170543,0.266304,0.2685,0.369048,0.666667,1,27,cat2
a267,0.2,0.131783,0.277174,0.194783,0.39881,0.666667,1,27,cat2
a268,0.2,0.095607,0.157609,0.174936,0.386905,0.666667,0,30,cat2
a269,0.2,0.170543,0.266304,0.255741,0.404762,0.666667,1,21,cat1
a270,0.2,0.22739,0.320652,0.320953,0.517857,0.666667,0,23,cat1
a271,0.2,0.21447,0.211957,0.352141,0.571429,0.666667,0,23,cat1
a272,0.2,0.131783,0.277174,0.224553,0.410714,0.666667,1,23,cat1
a273,0.4,0.162791,0.309783,0.345052,0.470238,0.666667,0.5,20,cat1
a274,0.6,0.245478,0.429348,0.432946,0.333333,0.666667,0.5,17,cat1
a275,0.2,0.136951,0.375,0.335129,0.458333,0.666667,0.5,21,cat1
a276,0.6,0.245478,0.472826,0.509498,0.464286,0.666667,0.5,16,cat1
a277,0.2,0.054264,0.13587,0.10689,0.410714,0.666667,0.5,31,cat2
a278,0.2,0.077519,0.119565,0.148001,0.511905,0.666667,1,29,cat2
a279,0.6,0.421189,0.375,0.462716,0.440476,0.75,0,21,cat1
a280,0.6,0.341085,0.211957,0.390417,0.607143,0.75,0,19,cat1
a281,0.2,0.186047,0.228261,0.362064,0.553571,0.75,0,22,cat1
a282,0.6,0.423773,0.23913,0.468387,0.607143,0.75,0,20,cat1
a283,0.6,0.405685,0.347826,0.495322,0.511905,0.75,0,20,cat1
a284,1,0.612403,0.456522,0.631415,0.440476,0.75,0,17,cat1
a285,1,0.604651,0.451087,0.598809,0.321429,0.75,0,17,cat1
a286,1,0.731266,0.5,0.66402,0.309524,0.75,0,16,cat1
a287,1,0.645995,0.483696,0.62858,0.428571,0.75,0,18,cat1
a288,1,0.728682,0.592391,0.778849,0.410714,0.75,0,16,cat1
a289,1,0.731266,0.521739,0.69209,0.375,0.75,0,15,cat1
a290,1,0.514212,0.429348,0.564786,0.416667,0.75,0,19,cat1
a291,1,0.754522,0.565217,0.659768,0.297619,0.75,0,18,cat1
a292,0.2,0.054264,0.13587,0.08846,0.357143,0.75,0.5,31,cat2
a293,0.2,0.046512,0.103261,0.102637,0.428571,0.75,1,34,cat2
a294,0.2,0.077519,0.184783,0.085625,0.380952,0.75,0,35,cat2
a295,0.2,0.136951,0.184783,0.299688,0.416667,0.75,0,27,cat2
a296,0.4,0.297158,0.168478,0.543521,0.720238,0.75,0.5,25,cat2
a297,1,0.728682,0.429348,0.648426,0.559524,0.75,0,23,cat1
a298,0.2,0.18863,0.13587,0.447122,1,0.75,0.5,27,cat2
a299,1,0.496124,0.23913,0.512333,0.845238,0.75,0,23,cat1
a300,0.2,0.095607,0.130435,0.16643,0.309524,0.75,0,34,cat2
a301,0.2,0.095607,0.130435,0.152254,0.410714,0.75,0,34,cat2
a302,0.2,0.043928,0.103261,0.115396,0.666667,0.75,1,31,cat2
a303,0.2,0.059432,0.125,0.146583,0.39881,0.75,0.5,37,cat2
a304,0.2,0.21447,0.23913,0.299688,0.47619,0.75,0,28,cat2
a305,0.6,0.271318,0.375,0.278424,0.196429,0.75,0,28,cat2
a306,0.6,0.271318,0.375,0.308194,0.291667,0.75,0,26,cat2
a307,0.2,0.21447,0.23913,0.267366,0.309524,0.75,0,33,cat2
a308,0.2,0.077519,0.163043,0.150553,0.39881,0.833333,0.5,41,cat2
a309,0.2,0.054264,0.076087,0.100652,0.642857,0.833333,1,38,cat2
a310,0.2,0.077519,0.130435,0.143748,0.446429,0.833333,0,32,cat2
a311,0.2,0.046512,0.103261,0.115112,0.5,0.833333,1,37,cat2
a312,0.2,0.21447,0.23913,0.301956,0.505952,0.833333,0,28,cat2
a313,0.2,0.186047,0.228261,0.356394,0.60119,0.833333,0,26,cat2
a314,0.2,0.21447,0.23913,0.394103,0.720238,0.833333,0,24,cat2
a315,0.6,0.405685,0.23913,0.501276,0.636905,0.833333,0,19,cat1
a316,0.2,0.074935,0.173913,0.163028,0.464286,0.833333,0.5,34,cat2
a317,0.2,0.170543,0.23913,0.311313,0.446429,0.833333,1,29,cat2
a318,0.2,0.134367,0.157609,0.263397,0.565476,0.833333,1,31,cat2
a319,0.2,0.131783,0.25,0.232776,0.416667,0.833333,1,37,cat2
a320,0.2,0.103359,0.157609,0.18486,0.428571,0.833333,1,32,cat2
a321,0.2,0.046512,0.103261,0.140913,0.589286,0.833333,1,46,cat2
a322,0.2,0.22739,0.320652,0.336547,0.380952,0.833333,0,27,cat2
a323,0.2,0.043928,0.103261,0.140913,0.666667,0.833333,1,40,cat2
a324,0.2,0.056848,0.01087,0.133825,0.815476,0.833333,0.5,44,cat2
a325,0.2,0.056848,0.01087,0.204707,0.934524,0.833333,0.5,43,cat2
a326,0.4,0.136951,0.11413,0.379076,0.708333,0.833333,0.5,36,cat2
a327,0.2,0.20155,0.11413,0.464134,0.821429,0.833333,0.5,30,cat2
a328,0.2,0.059432,0.11413,0.067196,0.345238,0.833333,1,44,cat2
a329,0.2,0.074935,0.11413,0.150836,0.595238,0.833333,1,33,cat2
a330,0.2,0.054264,0.086957,0.065778,0.434524,0.833333,0.5,29,cat2
a331,0.6,0.258398,0.467391,0.367735,0.202381,0.833333,1,32,cat2
a332,0,0.005168,0.293478,0.228806,0.267857,0.833333,1,23,cat1
a333,0.2,0.139535,0.228261,0.251489,0.422619,0.833333,0.5,35,cat2
a334,0.2,0.100775,0.141304,0.191948,0.535714,0.833333,1,32,cat2
a335,0.2,0.173127,0.206522,0.248653,0.458333,0.916667,0,27,cat2
a336,0.2,0.21447,0.206522,0.289765,0.5,0.916667,0,26,cat2
a337,0.2,0.22739,0.25,0.285512,0.380952,0.916667,0,25,cat2
a338,0.6,0.271318,0.347826,0.315282,0.27381,0.916667,0,23,cat1
a339,0.2,0.173127,0.206522,0.218883,0.291667,0.916667,0,30,cat2
a340,0.2,0.028424,0.065217,0.040261,0.529762,0.916667,1,39,cat2
a341,0.2,0.046512,0.097826,0.074284,0.5,0.916667,0,39,cat2
a342,0.2,0.033592,0.076087,0.041678,0.482143,0.916667,1,35,cat2
a343,0.2,0.074935,0.11413,0.128154,0.583333,0.916667,1,32,cat2
a344,0.2,0.043928,0.103261,0.102637,0.678571,0.916667,1,37,cat2
a345,0.2,0.054264,0.086957,0.123901,0.553571,0.916667,1,37,cat2
a346,0.2,0.059432,0.119565,0.105472,0.47619,0.916667,1,34,cat2
a347,0.2,0.095607,0.092391,0.170683,0.410714,0.916667,0,34,cat2
a348,0.2,0.077519,0.103261,0.122484,0.488095,0.916667,0,34,cat2
a349,0.2,0.077519,0.103261,0.217465,0.755952,0.916667,0,29,cat2
a350,0.2,0.095607,0.152174,0.163595,0.369048,0.916667,0.5,33,cat2
a351,0.2,0.100775,0.157609,0.169266,0.380952,0.916667,1,33,cat2
a352,0.2,0.103359,0.157609,0.208959,0.52381,0.916667,1,32,cat2
a353,0.2,0.131783,0.293478,0.284094,0.404762,0.916667,1,32,cat2
