a314;1;0.333333;1;0.5;1;0.5;2;cat2
a315;1;0.333333;1;0.5;1;1;2;cat2
a316;1;0.333333;1;1;0;0;1;cat1
a317;1;0.333333;1;1;0;0.5;1;cat1
a318;1;0.333333;1;1;0;1;2;cat2
a319;1;0.333333;1;1;0.5;0;1;cat1
a320;1;0.333333;1;1;0.5;0.5;2;cat2
a321;1;0.333333;1;1;0.5;1;2;cat2
a322;1;0.333333;1;1;1;0;1;cat1
a323;1;0.333333;1;1;1;0.5;2;cat2
a324;1;0.333333;1;1;1;1;2;cat2
a325;1;0;0;0;0;0;1;cat1
a326;1;0;0;0;0;0.5;1;cat1
a327;1;0;0;0;0;1;1;cat1
a328;1;0;0;0;0.5;0;1;cat1
a329;1;0;0;0;0.5;0.5;1;cat1
a330;1;0;0;0;0.5;1;1;cat1
a331;1;0;0;0;1;0;1;cat1
a332;1;0;0;0;1;0.5;1;cat1
a333;1;0;0;0;1;1;1;cat1
a334;1;0;0;0.5;0;0;1;cat1
a335;1;0;0;0.5;0;0.5;1;cat1
a336;1;0;0;0.5;0;1;2;cat2
a337;1;0;0;0.5;0.5;0;1;cat1
a338;1;0;0;0.5;0.5;0.5;1;cat1
a339;1;0;0;0.5;0.5;1;2;cat2
a340;1;0;0;0.5;1;0;1;cat1
a341;1;0;0;0.5;1;0.5;2;cat2
a342;1;0;0;0.5;1;1;2;cat2
a343;1;0;0;1;0;0;1;cat1
a344;1;0;0;1;0;0.5;1;cat1
a345;1;0;0;1;0;1;1;cat1
a346;1;0;0;1;0.5;0;1;cat1
a347;1;0;0;1;0.5;0.5;1;cat1
a348;1;0;0;1;0.5;1;2;cat2
a349;1;0;0;1;1;0;1;cat1
a350;1;0;0;1;1;0.5;2;cat2
a351;1;0;0;1;1;1;2;cat2
a352;1;0;0.333333;0;0;0;1;cat1
a353;1;0;0.333333;0;0;0.5;1;cat1
a354;1;0;0.333333;0;0;1;1;cat1
a355;1;0;0.333333;0;0.5;0;1;cat1
a356;1;0;0.333333;0;0.5;0.5;1;cat1
a357;1;0;0.333333;0;0.5;1;1;cat1
a358;1;0;0.333333;0;1;0;1;cat1
a359;1;0;0.333333;0;1;0.5;1;cat1
a360;1;0;0.333333;0;1;1;1;cat1
a361;1;0;0.333333;0.5;0;0;1;cat1
a362;1;0;0.333333;0.5;0;0.5;1;cat1
a363;1;0;0.333333;0.5;0;1;2;cat2
a364;1;0;0.333333;0.5;0.5;0;1;cat1
a365;1;0;0.333333;0.5;0.5;0.5;1;cat1
a366;1;0;0.333333;0.5;0.5;1;2;cat2
a367;1;0;0.333333;0.5;1;0;1;cat1
a368;1;0;0.333333;0.5;1;0.5;2;cat2
a369;1;0;0.333333;0.5;1;1;2;cat2
a370;1;0;0.333333;1;0;0;1;cat1
a371;1;0;0.333333;1;0;0.5;1;cat1
a372;1;0;0.333333;1;0;1;2;cat2
a373;1;0;0.333333;1;0.5;0;1;cat1
a374;1;0;0.333333;1;0.5;0.5;2;cat2
a375;1;0;0.333333;1;0.5;1;2;cat2
a376;1;0;0.333333;1;1;0;1;cat1
a377;1;0;0.333333;1;1;0.5;2;cat2
a378;1;0;0.333333;1;1;1;2;cat2
a379;1;0;0.666667;0;0;0;1;cat1
a380;1;0;0.666667;0;0;0.5;1;cat1
a381;1;0;0.666667;0;0;1;1;cat1
a382;1;0;0.666667;0;0.5;0;1;cat1
a383;1;0;0.666667;0;0.5;0.5;1;cat1
a384;1;0;0.666667;0;0.5;1;1;cat1
a385;1;0;0.666667;0;1;0;1;cat1
a386;1;0;0.666667;0;1;0.5;1;cat1
a387;1;0;0.666667;0;1;1;1;cat1
a388;1;0;0.666667;0.5;0;0;1;cat1
a389;1;0;0.666667;0.5;0;0.5;1;cat1
a390;1;0;0.666667;0.5;0;1;2;cat2
a391;1;0;0.666667;0.5;0.5;0;1;cat1
a392;1;0;0.666667;0.5;0.5;0.5;2;cat2
a393;1;0;0.666667;0.5;0.5;1;2;cat2
a394;1;0;0.666667;0.5;1;0;1;cat1
a395;1;0;0.666667;0.5;1;0.5;2;cat2
a396;1;0;0.666667;0.5;1;1;2;cat2
a397;1;0;0.666667;1;0;0;1;cat1
a398;1;0;0.666667;1;0;0.5;1;cat1
a399;1;0;0.666667;1;0;1;2;cat2
a400;1;0;0.666667;1;0.5;0;1;cat1
a401;1;0;0.666667;1;0.5;0.5;2;cat2
a402;1;0;0.666667;1;0.5;1;2;cat2
a403;1;0;0.666667;1;1;0;1;cat1
a404;1;0;0.666667;1;1;0.5;2;cat2
a405;1;0;0.666667;1;1;1;2;cat2
a406;1;0;1;0;0;0;1;cat1
a407;1;0;1;0;0;0.5;1;cat1
a408;1;0;1;0;0;1;1;cat1
a409;1;0;1;0;0.5;0;1;cat1
a410;1;0;1;0;0.5;0.5;1;cat1
a411;1;0;1;0;0.5;1;1;cat1
a412;1;0;1;0;1;0;1;cat1
a413;1;0;1;0;1;0.5;1;cat1
a414;1;0;1;0;1;1;1;cat1
a415;1;0;1;0.5;0;0;1;cat1
a416;1;0;1;0.5;0;0.5;1;cat1
a417;1;0;1;0.5;0;1;2;cat2
a418;1;0;1;0.5;0.5;0;1;cat1
a419;1;0;1;0.5;0.5;0.5;2;cat2
a420;1;0;1;0.5;0.5;1;2;cat2
a421;1;0;1;0.5;1;0;1;cat1
a422;1;0;1;0.5;1;0.5;2;cat2
a423;1;0;1;0.5;1;1;2;cat2
a424;1;0;1;1;0;0;1;cat1
a425;1;0;1;1;0;0.5;1;cat1
a426;1;0;1;1;0;1;2;cat2
a427;1;0;1;1;0.5;0;1;cat1
a428;1;0;1;1;0.5;0.5;2;cat2
a429;1;0;1;1;0.5;1;2;cat2
a430;1;0;1;1;1;0;1;cat1
a431;1;0;1;1;1;0.5;2;cat2
a432;1;0;1;1;1;1;2;cat2
a433;0.666667;1;0;0;0;0;1;cat1
a434;0.666667;1;0;0;0;0.5;1;cat1
a435;0.666667;1;0;0;0;1;1;cat1
a436;0.666667;1;0;0;0.5;0;1;cat1
a437;0.666667;1;0;0;0.5;0.5;1;cat1
a438;0.666667;1;0;0;0.5;1;1;cat1
a439;0.666667;1;0;0;1;0;1;cat1
a440;0.666667;1;0;0;1;0.5;1;cat1
a441;0.666667;1;0;0;1;1;1;cat1
a442;0.666667;1;0;0.5;0;0;1;cat1
a443;0.666667;1;0;0.5;0;0.5;1;cat1
a444;0.666667;1;0;0.5;0;1;1;cat1
a445;0.666667;1;0;0.5;0.5;0;1;cat1
a446;0.666667;1;0;0.5;0.5;0.5;1;cat1
a447;0.666667;1;0;0.5;0.5;1;1;cat1
a448;0.666667;1;0;0.5;1;0;1;cat1
a449;0.666667;1;0;0.5;1;0.5;1;cat1
a450;0.666667;1;0;0.5;1;1;1;cat1
a451;0.666667;1;0;1;0;0;1;cat1
a452;0.666667;1;0;1;0;0.5;1;cat1
a453;0.666667;1;0;1;0;1;1;cat1
a454;0.666667;1;0;1;0.5;0;1;cat1
a455;0.666667;1;0;1;0.5;0.5;1;cat1
a456;0.666667;1;0;1;0.5;1;1;cat1
a457;0.666667;1;0;1;1;0;1;cat1
a458;0.666667;1;0;1;1;0.5;1;cat1
a459;0.666667;1;0;1;1;1;1;cat1
a460;0.666667;1;0.333333;0;0;0;1;cat1
a461;0.666667;1;0.333333;0;0;0.5;1;cat1
a462;0.666667;1;0.333333;0;0;1;1;cat1
a463;0.666667;1;0.333333;0;0.5;0;1;cat1
a464;0.666667;1;0.333333;0;0.5;0.5;1;cat1
a465;0.666667;1;0.333333;0;0.5;1;1;cat1
a466;0.666667;1;0.333333;0;1;0;1;cat1
a467;0.666667;1;0.333333;0;1;0.5;1;cat1
a468;0.666667;1;0.333333;0;1;1;1;cat1
a469;0.666667;1;0.333333;0.5;0;0;1;cat1
a470;0.666667;1;0.333333;0.5;0;0.5;1;cat1
a471;0.666667;1;0.333333;0.5;0;1;1;cat1
a472;0.666667;1;0.333333;0.5;0.5;0;1;cat1
a473;0.666667;1;0.333333;0.5;0.5;0.5;1;cat1
a474;0.666667;1;0.333333;0.5;0.5;1;1;cat1
a475;0.666667;1;0.333333;0.5;1;0;1;cat1
a476;0.666667;1;0.333333;0.5;1;0.5;1;cat1
a477;0.666667;1;0.333333;0.5;1;1;1;cat1
a478;0.666667;1;0.333333;1;0;0;1;cat1
a479;0.666667;1;0.333333;1;0;0.5;1;cat1
a480;0.666667;1;0.333333;1;0;1;1;cat1
a481;0.666667;1;0.333333;1;0.5;0;1;cat1
a482;0.666667;1;0.333333;1;0.5;0.5;1;cat1
a483;0.666667;1;0.333333;1;0.5;1;1;cat1
a484;0.666667;1;0.333333;1;1;0;1;cat1
a485;0.666667;1;0.333333;1;1;0.5;1;cat1
a486;0.666667;1;0.333333;1;1;1;1;cat1
a487;0.666667;1;0.666667;0;0;0;1;cat1
a488;0.666667;1;0.666667;0;0;0.5;1;cat1
a489;0.666667;1;0.666667;0;0;1;1;cat1
a490;0.666667;1;0.666667;0;0.5;0;1;cat1
a491;0.666667;1;0.666667;0;0.5;0.5;1;cat1
a492;0.666667;1;0.666667;0;0.5;1;1;cat1
a493;0.666667;1;0.666667;0;1;0;1;cat1
a494;0.666667;1;0.666667;0;1;0.5;1;cat1
a495;0.666667;1;0.666667;0;1;1;1;cat1
a496;0.666667;1;0.666667;0.5;0;0;1;cat1
a497;0.666667;1;0.666667;0.5;0;0.5;1;cat1
a498;0.666667;1;0.666667;0.5;0;1;1;cat1
a499;0.666667;1;0.666667;0.5;0.5;0;1;cat1
a500;0.666667;1;0.666667;0.5;0.5;0.5;1;cat1
a501;0.666667;1;0.666667;0.5;0.5;1;1;cat1
a502;0.666667;1;0.666667;0.5;1;0;1;cat1
a503;0.666667;1;0.666667;0.5;1;0.5;1;cat1
a504;0.666667;1;0.666667;0.5;1;1;1;cat1
a505;0.666667;1;0.666667;1;0;0;1;cat1
a506;0.666667;1;0.666667;1;0;0.5;1;cat1
a507;0.666667;1;0.666667;1;0;1;1;cat1
a508;0.666667;1;0.666667;1;0.5;0;1;cat1
a509;0.666667;1;0.666667;1;0.5;0.5;1;cat1
a510;0.666667;1;0.666667;1;0.5;1;1;cat1
a511;0.666667;1;0.666667;1;1;0;1;cat1
a512;0.666667;1;0.666667;1;1;0.5;1;cat1
a513;0.666667;1;0.666667;1;1;1;1;cat1
a514;0.666667;1;1;0;0;0;1;cat1
a515;0.666667;1;1;0;0;0.5;1;cat1
a516;0.666667;1;1;0;0;1;1;cat1
a517;0.666667;1;1;0;0.5;0;1;cat1
a518;0.666667;1;1;0;0.5;0.5;1;cat1
a519;0.666667;1;1;0;0.5;1;1;cat1
a520;0.666667;1;1;0;1;0;1;cat1
a521;0.666667;1;1;0;1;0.5;1;cat1
a522;0.666667;1;1;0;1;1;1;cat1
a523;0.666667;1;1;0.5;0;0;1;cat1
a524;0.666667;1;1;0.5;0;0.5;1;cat1
