a382;0.75;0;0.5;1;2;cat3
a383;0.5;0.75;1;0.5;2;cat3
a384;0;0.5;0.25;0.75;1;cat2
a385;0.5;0.5;0.25;1;2;cat3
a386;0;1;0.5;0.75;2;cat3
a387;0;0.5;0.25;0.5;0;cat1
a388;0.25;0;0.75;0.25;0;cat1
a389;1;0;0;0.5;1;cat2
a390;0.5;0.25;0.5;0;1;cat2
a391;0;1;0.5;0.75;2;cat3
a392;0;0;1;0;0;cat1
a393;0;0.5;0.75;0.75;0;cat1
a394;0.5;0.5;0.75;0.75;2;cat3
a395;0.25;0.25;1;0.5;1;cat2
a396;0;0.75;0.5;1;2;cat3
a397;0;0.75;1;1;1;cat2
a398;0.5;0.5;0.75;0.75;2;cat3
a399;1;0;0;0.5;1;cat2
a400;0;0.5;0;0;0;cat1
a401;0.25;1;0;1;2;cat3
a402;0.75;0.5;0.5;1;2;cat3
a403;0.25;0.5;0.75;0.5;2;cat3
a404;0.25;1;0.5;0.25;1;cat2
a405;0;1;1;0.5;3;cat4
a406;0;0.5;0.25;0.5;2;cat3
a407;0.75;0.5;0.5;1;2;cat3
a408;0;0.5;0;0;0;cat1
a409;0.5;0.25;0.25;0.5;1;cat2
a410;0.5;0.5;0.75;0.75;3;cat4
a411;0.75;0.25;0.5;0;2;cat3
a412;0.5;0.75;0.5;1;3;cat4
a413;0.75;1;0.5;0.5;3;cat4
a414;0.25;0.25;0.25;0.5;1;cat2
a415;0;0.75;1;0;1;cat2
a416;0.75;0.25;0.5;0;2;cat3
a417;0.75;0.75;1;0.25;3;cat4
a418;0;0.5;0.25;0.5;1;cat2
a419;0.75;0;0.5;1;2;cat3
a420;0.75;0.25;0.25;0;1;cat2
a421;0.5;1;0.75;0.5;3;cat4
a422;0.25;1;0.5;0.25;2;cat3
a423;1;0.5;0.75;0.25;2;cat3
a424;0.5;0.25;0.25;0.5;2;cat3
a425;0;0.75;0.75;0;3;cat4
a426;0.5;0.5;1;0.25;1;cat2
a427;0;1;0.5;0.75;1;cat2
a428;0.5;0.5;1;0.25;2;cat3
a429;1;0.25;0.75;0.25;2;cat3
a430;0.75;0.75;0;0.5;2;cat3
a431;0.75;1;1;0;4;cat5
a432;0.5;0.5;0;0;1;cat2
a433;0;0.5;0.25;0.5;1;cat2
a434;0.25;0.5;1;0.5;1;cat2
a435;0.5;0.5;0.25;1;2;cat3
a436;0;0.5;1;1;0;cat1
a437;0.5;0.5;0.75;0.5;2;cat3
a438;0;0.25;1;0.75;1;cat2
a439;0.25;0.5;0.5;0.75;2;cat3
a440;0;1;1;0.5;3;cat4
a441;0.5;0.75;0.5;1;2;cat3
a442;0.75;0.25;0.5;0;1;cat2
a443;0.75;1;0.25;0.5;3;cat4
a444;0.75;1;1;0;3;cat4
a445;0.5;0;0.5;0.5;1;cat2
a446;0.5;1;0;0.5;2;cat3
a447;0.25;1;0.5;0.25;3;cat4
a448;1;0;0;0.5;1;cat2
a449;0.25;0.5;1;0.5;2;cat3
a450;0;1;1;1;4;cat5
a451;0.5;1;0;0.75;3;cat4
a452;0.5;1;0;0.5;2;cat3
a453;0;0.25;0.5;0.5;1;cat2
a454;0.5;0.5;0.75;0.5;2;cat3
a455;0;0.25;1;0.75;1;cat2
a456;0.5;1;0;0.75;3;cat4
a457;0.25;0;0.5;0.5;0;cat1
a458;0;1;0.25;0.75;2;cat3
a459;0.5;0.5;1;0.25;2;cat3
a460;0.5;0;1;0.75;1;cat2
a461;1;0;0;0.5;1;cat2
a462;0;0.5;0.25;0.75;1;cat2
a463;0.25;0.25;0.25;0.5;1;cat2
a464;0.25;0;0.75;0.25;0;cat1
a465;0.25;1;0;1;3;cat4
a466;0.75;0.25;0.5;0.5;2;cat3
a467;1;0.25;0;0.5;1;cat2
a468;0;1;1;0.5;2;cat3
a469;0.5;1;0.75;0.5;2;cat3
a470;0.25;0.5;0.5;0.25;2;cat3
a471;1;0.25;0.75;0.25;2;cat3
a472;0;0.5;0.25;0.75;2;cat3
a473;0;0.5;0.25;0.5;2;cat3
a474;0.25;0.5;0.5;0.75;2;cat3
a475;0;0.5;0.75;0.75;2;cat3
a476;0;0;0.25;1;0;cat1
a477;1;0.25;0;0.5;1;cat2
a478;0.5;0.5;0.75;0.75;2;cat3
a479;0.75;1;0.25;0.5;3;cat4
a480;0.25;0.5;0.5;0.25;1;cat2
a481;1;0;0.75;0;1;cat2
a482;0.25;0.25;1;0.5;1;cat2
a483;0.5;0.75;0.5;0.75;3;cat4
a484;1;0;0;0.5;1;cat2
a485;1;0.5;0.75;0.25;1;cat2
a486;0.75;0.5;0.5;1;2;cat3
a487;0.5;0.5;0.5;0.75;2;cat3
a488;0.25;0.5;1;0.5;2;cat3
a489;0;0.25;1;0.75;1;cat2
a490;1;0.5;1;0.75;3;cat4
a491;0;0.5;0.25;0.5;1;cat2
a492;0.75;0;0.5;1;1;cat2
a493;0;1;0.5;0.75;2;cat3
a494;0;0.5;0.75;0.75;2;cat3
a495;0.5;0.25;0.5;0;2;cat3
a496;0;0.75;1;0;2;cat3
a497;0.25;0;0.25;0.25;0;cat1
a498;0;0.75;0.5;1;2;cat3
a499;1;0.5;0.75;0;1;cat2
a500;0.75;0;0.5;1;2;cat3
a501;1;0.5;0.75;0;2;cat3
a502;0;0.25;1;0.75;2;cat3
a503;0.75;0.75;1;0.25;3;cat4
a504;0.5;1;0;0.75;3;cat4
a505;0;1;1;0.25;1;cat2
a506;0.75;0.25;0.5;0;2;cat3
a507;0;1;1;0.25;3;cat4
a508;0;0.5;0.75;0.75;1;cat2
a509;0.5;0.5;0.75;0.75;2;cat3
a510;0.5;0.5;0.75;0.75;2;cat3
a511;0;0.5;0;0;1;cat2
a512;0;0.5;0;0;0;cat1
a513;0;0;1;0;0;cat1
a514;0;0;0.75;0;0;cat1
a515;0.5;0.5;0.25;1;2;cat3
a516;0;1;1;0.5;3;cat4
a517;0;0.5;0;0;1;cat2
a518;0.5;0.5;1;0.25;2;cat3
a519;0.25;0.5;0;1;2;cat3
a520;0;1;1;0.5;3;cat4
a521;1;0;0;1;0;cat1
a522;0.25;0;0.75;0.25;1;cat2
a523;0.5;0.5;0.75;0.5;2;cat3
a524;1;0;1;0.25;3;cat4
a525;0;1;1;1;2;cat3
a526;0.5;0.25;0.5;0;1;cat2
a527;0;0.75;1;1;2;cat3
a528;1;0;1;0.25;3;cat4
a529;0;1;1;0.5;3;cat4
a530;0.25;0;1;1;1;cat2
a531;0.25;0.5;1;0.5;2;cat3
a532;0.75;1;0.5;0.5;4;cat5
a533;0;0;0.75;0;0;cat1
a534;0.25;0.25;1;0.25;2;cat3
a535;0.25;0.75;0;0.25;2;cat3
a536;0.75;0.5;0.5;0.5;2;cat3
a537;0.5;0.5;0.25;1;2;cat3
a538;0.5;1;0.75;0.5;3;cat4
a539;0.25;0.5;0.5;0.25;2;cat3
a540;0.5;0.5;0.5;0.75;2;cat3
a541;0.5;1;1;1;3;cat4
a542;0.5;0;0.75;1;0;cat1
a543;0.5;1;0.75;0.5;3;cat4
a544;0.5;1;0;0.75;2;cat3
a545;0;0.75;1;0;2;cat3
a546;0.5;1;0;0.75;2;cat3
a547;0.75;0;0.5;1;2;cat3
a548;0.5;0;0.5;0.5;1;cat2
a549;0;0.75;1;1;3;cat4
a550;0;0;0.25;1;1;cat2
a551;0.5;1;0;0.5;2;cat3
a552;0.75;1;0.5;0.5;3;cat4
a553;0;0.5;0.25;0.5;1;cat2
a554;0.25;1;0.5;0.25;3;cat4
a555;0.5;1;0;0.75;3;cat4
a556;0.5;0.5;0.5;0.75;2;cat3
a557;1;0.75;0.5;0;3;cat4
a558;0.5;0.5;0.5;0.75;2;cat3
a559;0.5;1;1;1;2;cat3
a560;0.25;0.5;1;0.5;2;cat3
a561;1;0.5;1;0.5;3;cat4
a562;0.25;0.25;0.25;0.5;1;cat2
a563;0.5;0.5;0.25;1;3;cat4
a564;0.75;1;0.5;0.5;3;cat4
a565;0.5;0.5;0;1;2;cat3
a566;0.75;1;0.25;0.5;3;cat4
a567;0;0.5;0.25;0.5;1;cat2
a568;0.25;0.75;0;0.25;2;cat3
a569;0.5;0;0.5;0.5;1;cat2
a570;0.5;0.5;0;1;2;cat3
a571;0.5;1;0;0.75;1;cat2
a572;0.25;0.5;0.5;0.25;2;cat3
a573;0.5;0.25;0.5;0.75;2;cat3
a574;0;0.75;0.75;0;3;cat4
a575;0;0;0.25;1;1;cat2
a576;0.25;1;0;1;2;cat3
a577;0;0;0.75;0;0;cat1
a578;0.5;0.75;0.5;0.75;1;cat2
a579;1;0.75;1;0.75;4;cat5
a580;0;0.75;1;1;3;cat4
a581;0.25;0.5;0;1;1;cat2
a582;1;0.25;0.75;0.25;1;cat2
a583;0.75;1;0.75;0;3;cat4
a584;0.25;0.5;0.5;0.25;2;cat3
a585;0.75;0.75;0;0.5;3;cat4
a586;0;0;0.75;0;0;cat1
a587;0.75;0.75;0.75;0.25;2;cat3
a588;0.5;1;0.5;0.25;2;cat3
a589;0.5;0.5;0.5;0.75;2;cat3
a590;0.5;0;0.75;1;1;cat2
a591;0.25;1;0;1;3;cat4
a592;1;0;0;1;3;cat4
a593;0;1;1;0.5;4;cat5
a594;0.25;0.5;0.75;0.5;2;cat3
a595;0.75;0;0.5;1;1;cat2
a596;0.5;0.75;1;0.5;2;cat3
a597;0.75;0.75;0;0.75;3;cat4
a598;0;1;1;0.5;3;cat4
a599;0.5;0.25;0.5;0;2;cat3
a600;0;0.75;0.5;1;1;cat2
a601;0;0;0.75;0;0;cat1
a602;1;0;0;1;2;cat3
a603;0.5;1;0;0.5;2;cat3
a604;0;0;0.75;0;0;cat1
a605;0.5;1;0;0.5;3;cat4
a606;0;0;1;0;0;cat1
a607;0;0.5;0;0;0;cat1
a608;0.25;0.5;0.75;0.5;2;cat3
a609;0;1;1;0.5;2;cat3
a610;0.5;0.25;0.5;0;1;cat2
a611;0;0.75;1;0;2;cat3
a612;1;0;0;1;2;cat3
a613;0.5;0.25;0;0.5;1;cat2
a614;0;0.5;0;0.25;1;cat2
a615;0.25;0.5;0;1;1;cat2
a616;0.5;1;0.75;0.5;2;cat3
a617;0.75;0.75;1;0.25;2;cat3
a618;0;0.5;0;0;0;cat1
a619;0.75;0.25;0.5;0;1;cat2
a620;0;0.5;0;0;1;cat2
a621;0.75;0.75;1;0.25;3;cat4
a622;0;0;1;0;0;cat1
a623;0.5;0.25;0;0.5;1;cat2
a624;1;0.75;0.5;0;2;cat3
a625;1;0.75;0.5;0;2;cat3
a626;1;0.25;0.25;1;2;cat3
a627;0.5;0.5;0.5;0.75;2;cat3
a628;0.5;0.25;0.5;0;1;cat2
a629;0.5;0.25;0;0.5;1;cat2
a630;0;0.75;1;1;2;cat3
a631;0.25;0;0.5;0;1;cat2
a632;0.75;0.75;0;0.5;3;cat4
a633;0;0;0.25;1;2;cat3
a634;1;0.25;0;0.5;1;cat2
