a489;12;4;5;13;4;cat4
a490;14;2;4;1;7;cat7
a491;1;9;4;1;5;cat5
a492;1;2;12;4;3;cat3
a493;12;9;10;6;7;cat7
a494;12;4;5;13;6;cat6
a495;2;9;7;5;2;cat2
a496;12;4;5;13;5;cat5
a497;10;7;1;6;3;cat3
a498;1;9;4;1;3;cat3
a499;9;2;7;10;6;cat6
a500;8;5;10;2;2;cat2
a501;7;3;7;0;2;cat2
a502;9;2;7;10;5;cat5
a503;13;9;2;8;7;cat7
a504;9;8;5;2;4;cat4
a505;1;9;4;1;3;cat3
a506;7;12;6;4;6;cat6
a507;2;14;2;9;3;cat3
a508;11;13;10;1;8;cat8
a509;7;12;6;4;6;cat6
a510;12;9;10;6;6;cat6
a511;14;0;6;0;2;cat2
a512;7;12;6;4;5;cat5
a513;1;2;12;4;2;cat2
a514;10;7;1;6;3;cat3
a515;13;6;5;0;3;cat3
a516;7;10;8;13;3;cat3
a517;2;14;2;9;1;cat1
a518;13;6;12;2;3;cat3
a519;9;3;10;5;1;cat1
a520;9;2;7;10;4;cat4
a521;0;10;12;7;4;cat4
a522;12;4;9;14;5;cat5
a523;12;8;7;6;4;cat4
a524;9;3;10;5;4;cat4
a525;14;11;13;14;9;cat9
a526;7;10;8;13;6;cat6
a527;9;8;5;2;4;cat4
a528;7;10;8;13;3;cat3
a529;3;6;2;12;4;cat4
a530;3;3;5;9;2;cat2
a531;14;11;13;14;9;cat9
a532;13;6;12;2;3;cat3
a533;10;10;6;9;3;cat3
a534;0;5;7;2;1;cat1
a535;13;6;5;0;3;cat3
a536;9;8;5;2;6;cat6
a537;2;14;2;9;8;cat8
a538;10;7;1;6;1;cat1
a539;12;4;5;13;4;cat4
a540;10;10;6;9;4;cat4
a541;1;2;12;6;6;cat6
a542;13;6;5;0;3;cat3
a543;12;4;5;13;7;cat7
a544;10;10;6;9;4;cat4
a545;8;12;6;1;3;cat3
a546;8;12;6;1;4;cat4
a547;2;1;5;1;1;cat1
a548;1;3;10;7;6;cat6
a549;13;9;2;8;4;cat4
a550;2;1;5;1;1;cat1
a551;9;2;7;10;4;cat4
a552;12;10;12;7;4;cat4
a553;5;13;0;11;4;cat4
a554;2;1;5;1;2;cat2
a555;10;3;6;14;4;cat4
a556;14;2;4;1;6;cat6
a557;7;3;7;0;4;cat4
a558;9;2;7;10;5;cat5
a559;2;14;2;9;6;cat6
a560;10;7;1;6;4;cat4
a561;12;9;10;6;8;cat8
a562;2;7;9;2;6;cat6
a563;13;3;6;6;4;cat4
a564;1;3;10;7;2;cat2
a565;10;2;13;4;5;cat5
a566;2;14;2;9;5;cat5
a567;2;9;7;5;3;cat3
a568;12;6;4;10;2;cat2
a569;3;2;0;14;1;cat1
a570;0;5;7;2;2;cat2
a571;14;0;6;0;3;cat3
a572;0;10;12;7;2;cat2
a573;12;10;12;7;7;cat7
a574;8;6;4;5;6;cat6
a575;2;14;2;9;5;cat5
a576;13;9;2;8;4;cat4
a577;10;2;13;4;5;cat5
a578;2;9;7;5;4;cat4
a579;14;0;6;0;3;cat3
a580;12;8;7;6;3;cat3
a581;8;12;6;1;6;cat6
a582;14;11;13;14;6;cat6
a583;12;6;4;10;6;cat6
a584;14;4;8;14;3;cat3
a585;8;5;10;2;8;cat8
a586;10;10;6;9;5;cat5
a587;12;4;9;14;3;cat3
a588;12;10;12;7;8;cat8
a589;12;4;5;13;5;cat5
a590;13;9;2;8;7;cat7
a591;1;9;4;1;6;cat6
a592;2;9;7;5;2;cat2
a593;13;6;5;0;4;cat4
a594;12;8;7;6;6;cat6
a595;12;8;7;6;6;cat6
a596;1;3;10;7;6;cat6
a597;2;9;7;5;5;cat5
a598;1;9;4;1;3;cat3
a599;12;9;10;6;5;cat5
a600;2;9;7;5;3;cat3
a601;3;6;2;12;2;cat2
a602;14;0;6;0;4;cat4
a603;9;3;10;5;3;cat3
a604;14;4;8;14;3;cat3
a605;9;3;10;5;5;cat5
a606;3;2;0;14;1;cat1
a607;8;5;10;2;4;cat4
a608;11;13;10;1;6;cat6
a609;7;12;6;4;5;cat5
a610;3;2;0;14;1;cat1
a611;3;2;0;14;1;cat1
a612;10;10;6;9;3;cat3
a613;2;9;7;5;4;cat4
a614;9;3;10;5;4;cat4
a615;10;2;13;4;6;cat6
a616;10;2;13;4;1;cat1
a617;1;2;12;4;2;cat2
a618;13;6;5;0;4;cat4
a619;13;6;12;2;7;cat7
a620;0;10;12;7;1;cat1
a621;9;8;5;2;7;cat7
a622;3;3;5;9;6;cat6
a623;12;10;12;7;6;cat6
a624;2;9;7;5;3;cat3
a625;10;7;1;6;2;cat2
a626;9;8;5;2;4;cat4
a627;13;3;6;6;5;cat5
a628;13;9;2;8;1;cat1
a629;2;7;9;2;2;cat2
a630;1;2;12;4;2;cat2
a631;0;10;12;7;5;cat5
a632;2;1;5;1;2;cat2
a633;10;7;1;6;6;cat6
a634;14;4;8;14;4;cat4
a635;3;2;0;14;1;cat1
a636;1;9;4;1;3;cat3
a637;7;10;8;13;7;cat7
a638;13;3;6;6;5;cat5
a639;12;8;7;6;8;cat8
a640;10;2;13;4;3;cat3
a641;1;2;12;4;3;cat3
a642;12;4;5;13;5;cat5
a643;10;3;6;14;2;cat2
a644;14;11;13;14;9;cat9
a645;14;11;13;14;9;cat9
a646;10;3;6;14;4;cat4
a647;2;14;2;9;5;cat5
a648;8;6;4;5;3;cat3
a649;12;10;12;7;7;cat7
a650;9;8;5;2;2;cat2
a651;12;10;12;7;6;cat6
a652;12;4;9;14;3;cat3
a653;13;3;6;6;2;cat2
a654;14;2;4;1;2;cat2
a655;1;2;12;6;3;cat3
a656;10;3;6;14;7;cat7
a657;11;13;10;1;7;cat7
a658;9;3;10;5;3;cat3
a659;13;3;6;6;6;cat6
a660;14;4;8;14;6;cat6
a661;10;2;13;4;3;cat3
a662;8;5;10;2;3;cat3
a663;2;1;5;1;2;cat2
a664;1;2;12;4;3;cat3
a665;0;10;12;7;5;cat5
a666;0;5;7;2;1;cat1
a667;12;4;5;13;5;cat5
a668;10;13;5;0;6;cat6
a669;2;1;5;1;1;cat1
a670;1;3;10;7;2;cat2
a671;5;7;3;12;5;cat5
a672;7;3;7;0;3;cat3
a673;13;6;12;2;5;cat5
a674;14;11;13;14;9;cat9
a675;14;2;4;1;3;cat3
a676;1;9;4;1;1;cat1
a677;8;6;4;5;3;cat3
a678;13;9;2;8;2;cat2
a679;11;13;10;1;7;cat7
a680;9;2;7;10;3;cat3
a681;2;1;5;1;3;cat3
a682;12;9;10;6;7;cat7
a683;10;2;13;4;3;cat3
a684;12;4;9;14;3;cat3
a685;1;2;12;4;3;cat3
a686;14;11;13;14;9;cat9
a687;12;4;9;14;7;cat7
a688;2;9;7;5;4;cat4
a689;8;6;4;5;2;cat2
a690;1;3;10;7;1;cat1
a691;10;2;13;4;3;cat3
a692;12;4;9;14;5;cat5
a693;9;2;7;10;5;cat5
a694;8;12;6;1;5;cat5
a695;8;6;4;5;2;cat2
a696;13;6;5;0;5;cat5
a697;8;5;10;2;5;cat5
a698;12;4;5;13;5;cat5
a699;5;7;3;12;4;cat4
a700;2;14;2;9;2;cat2
a701;3;6;2;12;2;cat2
a702;9;3;10;5;5;cat5
a703;10;3;6;14;3;cat3
a704;3;6;2;12;2;cat2
a705;10;7;1;6;3;cat3
a706;0;10;12;7;5;cat5
a707;13;9;2;8;5;cat5
a708;12;9;10;6;8;cat8
a709;12;10;12;7;5;cat5
a710;2;9;7;5;6;cat6
a711;10;10;6;9;5;cat5
a712;1;2;12;4;4;cat4
a713;14;11;13;14;7;cat7
a714;3;6;2;12;1;cat1
a715;11;13;10;1;6;cat6
a716;10;10;6;9;5;cat5
a717;13;3;6;6;2;cat2
a718;12;4;5;13;3;cat3
a719;12;10;12;7;3;cat3
a720;0;10;12;7;5;cat5
a721;12;8;7;6;5;cat5
a722;11;13;10;1;8;cat8
a723;8;12;6;1;5;cat5
a724;12;4;5;13;6;cat6
a725;9;2;7;10;4;cat4
a726;5;13;0;11;4;cat4
a727;13;6;12;2;3;cat3
a728;13;3;6;6;4;cat4
a729;10;2;13;4;4;cat4
a730;13;6;12;2;7;cat7
a731;12;10;12;7;8;cat8
a732;1;9;4;1;4;cat4
a733;11;13;10;1;7;cat7
a734;12;10;12;7;6;cat6
a735;0;5;7;2;3;cat3
a736;12;4;9;14;5;cat5
a737;2;9;7;5;3;cat3
a738;12;9;10;6;8;cat8
a739;2;14;2;9;7;cat7
a740;14;2;4;1;2;cat2
a741;13;3;6;6;5;cat5
a742;1;2;12;4;2;cat2
a743;12;8;7;6;5;cat5
a744;9;3;10;5;4;cat4
a745;3;2;0;14;1;cat1
a746;10;13;5;0;7;cat7
a747;7;3;7;0;3;cat3
a748;12;8;7;6;5;cat5
a749;10;10;6;9;5;cat5
a750;9;3;10;5;3;cat3
a751;9;2;7;10;2;cat2
a752;11;13;10;1;7;cat7
a753;5;7;3;12;6;cat6
a754;14;4;8;14;5;cat5
a755;8;5;10;2;5;cat5
a756;5;7;3;12;4;cat4
a757;2;14;2;9;3;cat3
a758;11;13;10;1;8;cat8
a759;1;2;12;6;3;cat3
a760;9;8;5;2;5;cat5
a761;13;3;6;6;2;cat2
a762;3;2;0;14;1;cat1
a763;7;12;6;4;5;cat5
a764;13;3;6;6;4;cat4
a765;13;3;6;6;3;cat3
a766;11;13;10;1;6;cat6
a767;12;8;7;6;5;cat5
a768;10;3;6;14;5;cat5
a769;2;7;9;2;6;cat6
a770;10;7;1;6;5;cat5
a771;0;10;12;7;5;cat5
a772;10;3;6;14;7;cat7
a773;14;0;6;0;4;cat4
a774;13;6;5;0;4;cat4
a775;2;1;5;1;2;cat2
a776;0;5;7;2;1;cat1
a777;5;13;0;11;7;cat7
a778;2;1;5;1;2;cat2
a779;0;5;7;2;1;cat1
a780;7;3;7;0;1;cat1
a781;8;6;4;5;3;cat3
a782;2;7;9;2;3;cat3
a783;10;10;6;9;6;cat6
a784;10;7;1;6;6;cat6
a785;1;9;4;1;2;cat2
a786;10;3;6;14;3;cat3
a787;12;4;5;13;4;cat4
a788;8;6;4;5;3;cat3
a789;1;9;4;1;4;cat4
a790;3;3;5;9;3;cat3
a791;3;2;0;14;3;cat3
a792;14;0;6;0;1;cat1
a793;1;9;4;1;4;cat4
a794;1;2;12;6;2;cat2
a795;7;3;7;0;3;cat3
a796;1;2;12;6;1;cat1
a797;10;10;6;9;5;cat5
a798;10;13;5;0;8;cat8
a799;12;10;12;7;4;cat4
a800;9;3;10;5;5;cat5
a801;10;7;1;6;3;cat3
a802;9;2;7;10;2;cat2
a803;8;6;4;5;4;cat4
a804;7;10;8;13;6;cat6
a805;1;9;4;1;2;cat2
a806;12;9;10;6;7;cat7
a807;2;9;7;5;2;cat2
a808;0;10;12;7;2;cat2
a809;13;6;5;0;5;cat5
a810;1;2;12;6;2;cat2
a811;0;10;12;7;4;cat4
a812;9;2;7;10;4;cat4
